video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name,duration_seconds,duration_range,tag_count,publish_hour
UF1s3y4xBo0,TERMINATOR |  Karikku | Comedy,"Brand Partner

Click here: https://www.jainuniversity.ac.in/kochi/?utm_source=Karikku&utm_campaign=Karikkuvideoad


JAIN (Deemed-to-be University), Kochi, part of the JAIN Group of Institutions (JGI), is a leading university with NAAC A++ accreditation that has been awarded Graded Autonomy by UGC as a Category 1 university. With AICTE-approved futuristic UG/PG programs, world-class faculty, 100% placement assistance, and a state-of-the-art learning infrastructure, the university ensures a holistic learning experience for students looking to secure a career-oriented degree. Located at the ever-evolving IT hub, Infopark Kochi, the university is consistently ranked among the top 100 universities in India.

Written and Directed by Krishnachandran
https://www.instagram.com/krishnachandran97 

Screenplay & Dialogues : Krishnachandran , Abijith krishnan
https://www.instagram.com/krishnachandran97 
https://www.instagram.com/abijith_krishnan_ 

Produced by Nikhil Prasad  
https://www.instagram.com/nikhilprasaad 
 
Associate Director :  Abijith krishnan
https://www.instagram.com/abijith_krishnan_ 

Director of Photography : Subin Mathew 
https://www.instagram.com/subin_mathew_dop 

Editor : Anand Mathews , Binoy john
https://www.instagram.com/anandmathews/ 
https://www.instagram.com/binoice/ 
 
Music : Jishnu Thilak
https://www.instagram.com/jishnuthilak/ 

Additional bgm : Sabareesh Sajjin
https://www.instagram.com/sabareeshsajjin/ 
 
DI : Dawn B Johns 
https://www.instagram.com/dawnbjohns/ 
 
Conformist : Sreeraj R
https://www.instagram.com/sreeraj__r__?igsh=aDJ4aHRqcXY4aXhp 

VFX : Abijith Krishnan , Binoy John
https://www.instagram.com/abijith_krishnan_/ 
https://www.instagram.com/binoice/ 
 
Title & Poster : Binoy John
https://www.instagram.com/binoice/ 
 
Production Manager : Arun ratan
https://www.instagram.com/arunratan88?igsh=bDJjZ3EyNzBteGxh 

Sync Sound : Jishnu Ramanujan , Ajin Manual Antony
https://www.instagram.com/jishnu_ramanujan/   
https://www.instagram.com/ajin_manuel_antony/ 
 
Sound Design & Final Mix : Jishnu Ramanujan
https://www.instagram.com/jishnu_ramanujan/ 
Vocal Re- recordist : Amal Dev
https://www.instagram.com/amal_dev_zz?igsh=MXFvaHgzMDltMHVkeg== 

Vocal Recording Studio : Team media, Edappally
https://www.instagram.com/teammediaproductions?igsh=czY1MjAzbGFhcGM2 

Makeup : Vahid ali PT
https://www.instagram.com/vahid_ali_pt?igsh=cWFyYzhvNm1nZHNo 

Art: Anex Nellickal
https://www.instagram.com/anex_nellickal?igsh=MXExOW1yNXJmMmFjYg== 
 
Assistant Directors : Abhishek A ,  Akshay S Kumar , Bilal Muhammed
https://www.instagram.com/abhi_shake_._?igsh=bm02eWNubnV2dHY5 
https://www.instagram.com/_akshay_s_kumar._/ 
https://www.instagram.com/mysterious_high_flyr?igsh=MWx0N2I0aWZ1eXYyYg== 

Associate Cinematographer : Sanal suresh
https://www.instagram.com/snl_._?igsh=MW1meDR5Nzc0dWl3eQ%3D%3D&utm_source=qr 

Focus Pullers : Tony Joseph , Sangeeth Krishna S , Eldhose Shaju
https://www.instagram.com/tonyjosephpallithazhe/ 
https://www.instagram.com/sangeethskrishna?igsh=ZXljcHRwbHEwemgz 
https://www.instagram.com/_panther_kid?igsh=enh3dDVuNnViejY3 

Production Executives : Sirajudheen A , Amal V Ambili
https://www.instagram.com/onlylove_srj/  
https://www.instagram.com/_itz_me_ambili_?igsh=OWM1OWU5Zm05MWly 

Light Unit : Before & After Film Productions
https://www.instagram.com/beforeandafterfilm/ 
 
Cast :  Sabareesh Sajjin https://www.instagram.com/sabareeshsajjin/ 
Krishnachandran https://www.instagram.com/krishnachandran97/ 
Unni Mathews https://www.instagram.com/unnimathews/ 
Kiran Viyyath https://www.instagram.com/kiranviyyath/ 
Anand mathews https://www.instagram.com/anandmathews/ 
Binoy John https://www.instagram.com/binoice/ 
Jishnu Ramanujan https://www.instagram.com/jishnu_ramanujan/ 
Riju Rajeev https://www.instagram.com/riju_rajeev/ 
Arun Ratan https://www.instagram.com/arunratan88?igsh=bDJjZ3EyNzBteGxh 
Vishnu V https://www.instagram.com//vishnu_vitzz/ 
Abhishek A https://www.instagram.com/abhi_shake_._/ 
Amal V https://www.instagram.com/_itz_me_ambili_/ 
Siraj Udheen A https://www.instagram.com/onlylove_srj/ 
Rahul CB https://www.instagram.com/irahulchandrababu?igsh=YXYwNTZwMzltenI4 
Hari KC https://www.instagram.com/hari_kc?igsh=MXZuNjlvdXNucGRsNg== 
Vahid Ali https://www.instagram.com/vahid_ali_pt?igsh=cWFyYzhvNm1nZHNo 
Anex https://www.instagram.com/anex_nellickal?igsh=MXExOW1yNXJmMmFjYg== 
Abijith Krishnan https://www.instagram.com/abijith_krishnan_/ 
Akshay S Kumar https://www.instagram.com/_akshay_s_kumar._/ 
Sanal Suresh https://www.instagram.com/snl_._?igsh=MW1meDR5Nzc0dWl3eQ%3D%3D&utm_source=qr 
Abraham
Twoty Maplachery 
Antony Vineesh 
Jayaprakash 
Joseph Antony 
Sreejith lal 

Special Thanks 
Anish Paul , Cheriyan (Gurkha) , Abraham , TOC H PUBLIC SCHOOL , Fashion Quotes Kadavanthra , Clubretro Thrifts",2024-06-15 12:29:14+00:00,UC2bNrKQbJLphxNCd6BSnTkA,Karikku,23,"['karikku', 'malayalam', 'funny', 'comedy', 'webseries', 'lolan', 'george', 'karikk', 'karikke', 'film', 'trending', 'sketch', 'vine', 'flowerstv']",PT45M3S,hd,True,5718697,246387,0,0,5587,Comedy,2703.0,20-60 min,14,12
XT6lD0rVt48,Home Vlog| Sindhu Krishna,Home Vlog#Dads cataract surgery#garden #sindhukrishna,2024-06-21 10:22:51+00:00,UC1WJljf14RfZdMxSSbeyMzQ,Sindhu Krishna,22,[],PT30M2S,hd,False,108193,2923,0,0,155,People & Blogs,1802.0,20-60 min,0,10
wW6cX7Fvgo4,Teri Chhaon Mein - Ep 04 [CC]  - 20 Jun 2024 Sponsored By Jhalak Beauty Cream - Danish Taimoor Drama,"👉 Subscribe To HUM TV - https://bit.ly/Humtvpk

Teri Chhaon Mein - Ep 04 [CC]  - 20 Jun 2024 Sponsored By Jhalak Beauty Cream - Danish Taimoor Drama

Blind trust in love can take you to the road of irreversible destruction!!

Watch The Drama Serial ""Teri Chhaon Mein"" Every Thursday at 8:00 PM Only On HUM TV.

Digitally Assoicated By Jhalak Beauty Cream

Writer:Radain Shah

Director:Abdullah Badeni 

Producer:Momina Duraid Productions

Cast:
Danish Taimoor, Laiba Khurram, Sohail Sameer, Tehseen Wajahat, Behroz Sabzwari, Hassan Niazi, Angeline Malik, Noor Ul Ain Zaidi, Raza Abid, Rao Muhammad Shahwaiz, Aslam Sheikh, Shabbir Jan, Tarah Mahmood, Fareeda Shabbir, Nancy, Hurriya Mansoor

#terichhaonmeinep04
#humtv 
#drama 
#danishtaimoor 
#laibakhurram",2024-06-20 16:00:55+00:00,UCEeEQxm6qc_qaTE7qTV5aLQ,HUM TV,24,"['pakistani serial', 'best pakistani drama', 'Teri Chhaon Mein ep 04', 'Teri Chhaon Mein new ep', 'Teri Chhaon Mein 04 ep', 'Teri Chhaon Mein episode 4', 'Danish Taimoor new drama', 'Danish Taimoor', 'new pakistani drama', 'teri chhaon men ep 04', 'drama pakistani', 'pakistani drama', 'tum mery kia ho latest episode', 'pakistani comedy scene', 'best short pakistani drama', 'teri chhaon', 'teri chaon mein drama', 'teri chhaon mein episode 04', 'teri chhaon mein', 'teri chhaon mein episode 1']",PT37M9S,hd,True,3957128,107706,0,0,2569,Entertainment,2229.0,20-60 min,20,16
_KK0peTtyQM,ସୁନୟନା | SUNAYANA | Full Episode 109 | Odia Mega Serial on Sidharth TV @7.30PM,"“ସୁନୟନା” ଆଜି ସନ୍ଧ୍ୟା ୭ଟା ୩୦ ରେ ... ସିଦ୍ଧାର୍ଥ TVରେ... 
ଆମ ହସକୁରି ସୁନା ଝିଅ ସୁନୟନା - ପାଠ ସିନା ଟିକେ କମ ହେଲେ ମନରେ ତାର ଅସୁମାରୀ ସ୍ବପ୍ନ !!!  ସିଏ କଣ ପାଇପାରିବ ତାର ସ୍ବପ୍ନର ରାଜକୁମାର ? ସିଏ କଣ ସମସ୍ତଙ୍କୁ ଖୁସିରେ ରଖିପାରିବ ? 
SIDHARTH TV ଏବେ ସମସ୍ତ DTH ଏବଂ Cabel ରେ ଉପଲବ୍ଧ : 
DTH Details:
Dish TV -1311,Tata Play -1757, Airtel -600,
Sun Direct -657, D2H -1715.
Also watch other 3 channels of SIDHARTH on DTH :
Sidharth Bhakti : Dish -1395, Airtel -616, Sun Direct -491
                              Tata Play -1796, D2H -1395
Sidharth Gold : Dish TV -1333, Airtel-602
                            Sun Direct-658,D2H-1333
Jay Jagannath : Dish-1397,Sun Direct-490
                            Airtel - 615 , D2H-1397

SUBSCRIBE for Mega Serial, Reality Shows every day:  
YouTube : http://www.youtube.com/c/SidharthTV
Instagram : https://www.instagram.com/sidharthtvofficial/
Facebook : https://www.facebook.com/SidharthTVofficial/
Twitter : https://twitter.com/sidharth_tv

Subscribe our other Television Channels :
Sidharth Bhakti : https://bit.ly/3ybqxAJ
Sidharth Gold : https://bit.ly/3a1P4Ac 
Jay Jagannath : https://bit.ly/3aa1lTa

#sunayana #sidharthtv #namitaagrawal #sidharthtvserial #odiaserial #megaserial  #odiamegaserial #newodiaserial",2024-06-20 14:00:23+00:00,UCbBWncD3X_dfXwxmj4KwJnA,Sidharrth TV,24,"['sidharth tv', 'sidharthtv', 'sidharth tv channel', 'sidharth odia tv channel', 'sidharthtv odia', 'siddharth tv', 'sidharth tv mega serial', 'sidharrth tv', 'Sunanyana New Mega Serial', 'Sunayana Serial', 'Sindura Nuhen Khela Ghara Mega Serial', 'Maya O Mamata Mega Serial', 'Kedara Gouri Mega Serial', 'namita agrawal', 'sitaram agrawal', 'Sidharth Tv New Serial', 'odia serial', 'odia mega serial']",PT22M36S,hd,False,521243,9324,0,0,77,Entertainment,1356.0,20-60 min,18,14
HqSfIJszdQU,Parineetii PROMO: Ambika Devi Ne Pari Ko EXPOSE Hone Se Bachaaya; Neeti Ke Vaar Ka Diya Palatwaar,"#Parineetii #AnchalSahu #TanviDogra 

When Pari bends down to touch Taiji's feet Neeti arrives and gloats that she was right and the one in front of them is not Parvati but Pari. When Pari/Parvati finds it difficult to manage the situation Ambika Devi steps in and informs everyone how her daughter is obsessed with Indian culture and proceeds to show how one touches the feet of elders and how Parvati was doing it wrongly.

Discover what unfolds next! Check out this EXCLUSIVE video available now on our YouTube Channel. Be sure to subscribe to unlock a plethora of exclusives, stay updated with the latest news, immerse yourself in captivating stories, and discover so much more.

Enjoyed the video? Show your support by hitting the thumbs up button and share your invaluable feedback in the comments section below. 

~.~.~ _________________________________________________________________________________~.~.~

GlitzVisionUSA (Formerly known as TellyTadka) is your one-stop destination for latest news, show updates, on-location video, piquant gossips, exclusive interview segments, fashion trends & biggest’ moments in the TV, Digital & Bollywood Industry.  

We are your ‘Camera to the world of entertainment’ and only a few clicks away. 

Subscribe To GlitzVisionUSA YouTube Channel: http://bit.ly/SubscribeToGlitzVision

~.~ Like & Follow GlitzVisionUSA on Social Media ~.~ 

Twitter: https://twitter.com/GlitzVision_USA
Instagram: https://www.instagram.com/glitzvision_usa/  
Facebook: https://www.facebook.com/tellytadkaUSA/
YouTube: https://www.youtube.com/user/TellyTable/videos",2024-06-21 14:45:37+00:00,UCzkfrrjY9wqwC4EoKqRlgMQ,GlitzVision USA,24,[],PT1M10S,hd,False,937693,12548,0,0,52,Entertainment,70.0,0-5 min,0,14
vDh4YLm8Egg,Vidya ne kiya Naiya ko expose! | Part 2 | Saath Nibhana Saathiya,"Click here to Subscribe *Star Plus* : https://www.youtube.com/channel/UC-LPIU24bQXVljUXivKEeRQ

#starplus #starplusofficial #devoleenabhattacharjee #rupalpatel #giaamanek #mohammadnazim #urmila #sns #saathnibhaanasaathiya #gopi #aham #kinjal #love #hate #relationship #bond #gujjufamily #perfectpartner #struggle #modifamily #modihouse #modiparivaar #highestviweingshow #gujratis #meera #dharam #rashi #gopiben #youtubedaily #trending #trends #viral #trp #bestshow #saas #bahu #gossips #comingup #comingsoon #bestof #latest #viral #entertainment #serialupdate #entertainmentnews #dailyupdates #starplusoriginal #fun #trendingnow #starplusshow #tbt #comedy #humor #lol #funnyvideos #bestmoments #everyday #mondaytosunday #montosun #recap #precap #favouriteshow  #indianserial #serial #dailyepisodes #miniseries #tventertainment #tvserial #family #favourite #how #what #where #why #bestseason #entertainmentfullday #dailysoap #explore #bestscenes #everydayentertainment #Part 2



Connect with Our More Channels :

Anupama Official - https://www.youtube.com/channel/UCBmRoIwanX7NxzB6-Q_ahdA 

Yeh Rishta Kya Kehlata Hai Official - https://www.youtube.com/channel/UCfqoYnGRFtrIOo5hVb0M_nw

Ghum Hai Kisikey Pyaar Meiin Official - 
https://www.youtube.com/channel/UCh9Ao0KLPNXGsHqvIU1pdVw

StarPlus Classics Official - https://www.youtube.com/channel/UC-0Rh4XQdw2jV8N7rqDJj0Q

StarPlus Thriller - https://www.youtube.com/channel/UC3E2Z2S-4eBGQE1UMDswplg

Watch More Like This : https://www.youtube.com/starplus/videos


Connect with Star Plus on Social Media

*Hotstar* : http://www.hotstar.com/#!/star-plus-821
*Facebook* : http://www.facebook.com/starplus.in
*Instagram* : https://www.instagram.com/starplus/
*Twitter* : https://twitter.com/StarPlus

Vidya ne kiya Naiya ko expose! | Part 2 | Saath Nibhana Saathiya",2024-06-21 13:00:53+00:00,UC-LPIU24bQXVljUXivKEeRQ,StarPlus,24,"['Sharktank', 'Amazon Prime', 'Colors Tv', 'Disney+Hotstar', 'Netflix', 'Sony Sab', 'Sony Tv', 'Tujhse Hai Raabta', 'Zee Tv', 'star plus', 'cricket', 'pranks', 'gaming', 'live streaming', 'vlogs', 'arijit singh', 'T20 World Cup', 'ASMR', 'Viral', 'Bangladesh vs Australia', 'Mirzapur Season 3 - Official Trailer', 'Sarfira – Official Trailer', 'Kalki 2898 AD', 'Virat Kohli', 'International Yoga Day', 'Yoga', 'Saath Nibhana Saathiya', 'gopibahu', 'aham', 'funny', 'saas', 'bahu', 'sns', 'saathiya', 'fullepisodes', 'daily', 'episodes', 'fun', 'entertainment', 'drama', 'romance']",PT11M40S,hd,False,1004261,15569,0,0,312,Entertainment,700.0,10-20 min,41,13
rx38LjT5DEo,ജാസ്മിന് ഫുഡ് കൊടുത്ത് ഗബ്രി 😍 നീ ഇവിടെ വന്ന് ഇരിക്കു Jasmin Gabri After Big Boss,"Jasmin at Apasara Birthday 
Gabri Latest video 
jasmin latest video 
Bigg Boss
Bigg Boss Grand Finale
Bigg Biss Final episode 
Bigg Boss Malayalam Final Bigg Boss Grand Finale Video 
Bigg Boss Final 
Bigg Boss Malayalam Grand
Finale Episode 
Bigg Boss Finale Video 
Jinto Bodycraft 
Jinto Bigg Boss Malayalam  Jinto Bigg Boss Winner 
Bigg Biss Winner 2024 
Bigg Boss Malayalam Winner 
Bigg Boss Winner 
Jasmin Jaffar
Jasmin Jaffar Bigg Boss Jasmin Jaffar Bigg Boss
Malayalam 
Jasmin Jaffar Bigg Boss 
 Jasmin Jaffar interview Jasmin Jaffar 
Jinto interview 
Jinto Bigboss Interview

#jasmin #gabri #apsara",2024-06-20 16:41:50+00:00,UC1lj6vxt1OEFZ4icxmBBJKA,Variety Media Live,24,[],PT53S,hd,False,201311,1087,0,0,423,Entertainment,53.0,0-5 min,0,16
G0JDN_q6RBE,Diljit Dosanjh: Born to Shine/G.O.A.T. | The Tonight Show Starring Jimmy Fallon,"Musical guest Diljit Dosanjh performs a medley of ""Born to Shine"" and ""G.O.A.T."" for The Tonight Show.

The Tonight Show Starring Jimmy Fallon.  Stream now on Peacock: https://bit.ly/3gZJaNy

Subscribe NOW to The Tonight Show Starring Jimmy Fallon: http://bit.ly/1nwT1aN
 
Watch The Tonight Show Starring Jimmy Fallon Weeknights 11:35ET/10:35c
 
Get more The Tonight Show Starring Jimmy Fallon: https://www.nbc.com/the-tonight-show
 
JIMMY FALLON ON SOCIAL
Follow Jimmy: http://Twitter.com/JimmyFallon
Like Jimmy: https://Facebook.com/JimmyFallon
Follow Jimmy: https://www.instagram.com/jimmyfallon/
Follow Jimmy on TikTok: https://www.tiktok.com/@jimmyfallon

THE TONIGHT SHOW ON SOCIAL
Follow The Tonight Show: http://Twitter.com/FallonTonight
Like The Tonight Show: https://Facebook.com/FallonTonight
Follow The Tonight Show: https://www.instagram.com/fallontonight/
The Tonight Show TikTok: https://www.tiktok.com/@fallontonight
Tonight Show Tumblr: http://fallontonight.tumblr.com
 
The Tonight Show Starring Jimmy Fallon features hilarious highlights from the show, including comedy sketches, music parodies, celebrity interviews, ridiculous games, and, of course, Jimmy's Thank You Notes and hashtags! You'll also find behind the scenes videos and other great web exclusives.
 
GET MORE NBC
NBC YouTube: http://bit.ly/1dM1qBH
Like NBC: http://Facebook.com/NBC
Follow NBC: http://Twitter.com/NBC
NBC Instagram: http://instagram.com/nbctv
NBC Tumblr: http://nbctv.tumblr.com/
 
Diljit Dosanjh: Born to Shine/G.O.A.T. | The Tonight Show Starring Jimmy Fallon
http://www.youtube.com/fallontonight

#FallonTonight 
#DiljitDosanjh
#JimmyFallon",2024-06-18 04:30:06+00:00,UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,23,"['tonight show', 'jimmy fallon', 'Musical guest', 'Diljit Dosanjh', 'performs', 'medley', 'Born to Shine', 'G.O.A.T.', 'live performance', 'performance', 'music performance', 'Happy Birthday', 'Tu Kya Jaane', 'Love Ya', 'Lover', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'Sauda Khara Khara', 'Kinni Kinni', 'Do You Know', 'Case']",PT5M52S,hd,True,2116266,108616,0,0,5475,Comedy,352.0,5-10 min,39,4
f8FamUvFUro,Manimegalai அம்மா cooks Bakrid Briyani 😍 Village Bakrid Celebration | Hussain Manimegalai,"Subscribe : @HussainManimegalai

For Advertisement Enquiries in ""Hussain Manimegalai"" channel, 
Mail to : hmofficial47@gmail.com

Follow us on :
Hussain 
http://instagram.com/mehussain_7

Manimegalai 
http://twitter.com/iammanimegalai
http://instagram.com/iammanimegalai
http://facebook.com/iammanimegalai
#HussainManimegalai #Bakrid #VillageSeries",2024-06-18 11:46:58+00:00,UCQS9wN4pNfQ0VNHJRPqj2OQ,Hussain Manimegalai,24,"['Hussain Manimegalai', 'VJ Manimegalai', 'Entertainment', 'Couple Video', 'Fun', 'Village', 'Village Series', 'Briyani cooking', 'Village Cooking', 'Family', 'Hussain', 'CWC Manimegalai', 'Chicken 65', 'Briyani virundhu', 'Bakrid', 'Bakrid Briyani']",PT19M33S,hd,False,475842,14133,0,0,307,Entertainment,1173.0,10-20 min,16,11
Ymz8vZtHVtU,🔴[Live] Awm King Is Back🔥🗿Top 1 GrandMaster💖-Garena Free Fire !!,"🔊So , Hi Guys I'm Ayush and Welcome to our channel UnGraduate Gamer💓👋!!

Don't forget to Subscribe our Channel😊. !!

********************************************************
   📸 Follow me on:- 

📷Instagram- https://www.instagram.com/ungraduate_ayush/?hl=en

🕊️Twitter- https://twitter.com/UngraduateG?s=09

🤖Discord- https://discord.gg/zkc3wyAGS4

********************************************************

🌐EMAIL - ungraduate@galaxyracer.gg

********************************************************

IND/BD UID :- 256205699/266626637

IGN :- UG_Ayush

********************************************************
  💻PC SPECIFICATIONS:- 
                           
CPU - AMD Ryzen 9 5900X 12-Core Processor

GPU - NVIDIA GeForce RTX 3080

RAM - 32.0 GB  

#freefirelive
#freefirelivestream
#GuildTest
#GarenaFreeFire
#ffive
#liveff
#Trending
#shorts
#Top
#Rankpush
#grandmaster

free fire live,free fire live now,ff live,free fire,garena free fire,free fire max,free fire max live,ff live hindi,free fire hindi,free fire hindi live,live now free fire,free fire live today,free fire rank push live,free fire battle royale,free fire br rank push,rank push br,ff rank push br,free fire live rank push,rank push live free fire,garena free fire max,free fire shorts,free fire india,free fire bd server,live free fire,guild test live


********************************************************  © Copyright:- 

👉I will allow anyone to make reaction videos but the video must remain branded under @UnGraduateGamer (with our channel link) in the description box. Comparison Videos not allowed(Mind-it).

👉Currently I'm playing Free fire Battleground

👉Thanks for reading my description😊

👉If  you got any problem with copyright in this video , you can contact me via mail ankitdubey6662@gmail.com

********************************************************
  🖐️ Tags key word -

Garena Free Fire
Garena Free Fire Live Stream
Free Fire MAX
Free Fire MAX Live
Free Fire Live
FreeFire Live
Free Fire Live stream
Free Fire Live india
Free Firie Live Bangladesh
Free Fire Live Nepal
Free Fire Live AO VIVO
live stream free fire
live freefire
live ff
ff live
ff live stream
Free Fire Mobile Live
Free Fire Livestream
Free Fire Live gameplay
Free Fire Live Rank Push
Free Fire Live Stream
Free Fire Rank Push
Rank Push Free Fire
Free Fire New Live Video
Free Fire Live now
Free Fire Live Today
Free Fire New Event Live
Free Fire Vertical Live
Free Fire Short Live
free fire
free fire max
free fire india
free fire download
free fire max download
free fire india launch date
free fire bundle
free fire best sensitivity
free fire cake
free fire download for pc
free fire emote
free fire esports
free fire event
free fire emulator
free fire evo gun skin
free fire gameplay
free fire kab launch hua tha
free fire launch date
free fire live
free fire update
free fire unban date
free fire videos
free fire vs pubg
free fire v badge code
free fire video game
free fire v badge
free fire zombie samurai
free fire live stream thumbnail
free fire live thumbnail
free fire live stream
free fire live today
free fire live photo
free fire live action
free fire live ajju bhai
free fire live br rank push
free fire live custom
free fire live cs rank push
free fire live cs rank 
free fire live event
free fire live giveaway
free fire live gameplay
free fire live guild test
free fire live in tamil
free fire live india
free fire live in telugu
free fire live today india
free fire ki live video
free fire ka live
free fire ki live


🔊Copyright Disclaimer under section 107 of the copyright act 1976, allowance is made for ""Fair use"" for purposes such as criticism, parody, comment, news reporting, teaching, scholarship and research.",2024-06-18 11:55:10+00:00,UCgsWayzDGwj9CclwicO_R3w,UnGraduate Gamer,20,"['free fire live', 'free fire live now', 'ff live', 'free fire', 'garena free fire', 'free fire max', 'free fire max live', 'ff live hindi', 'free fire hindi', 'free fire hindi live', 'live now free fire', 'free fire live today', 'free fire rank push live', 'free fire battle royale', 'free fire br rank push', 'rank push br', 'ff rank push br', 'free fire live rank push', 'rank push live free fire', 'garena free fire max', 'free fire shorts', 'free fire india', 'free fire bd server', 'live free fire', 'guild test live']",PT5H6M5S,hd,False,1747098,7241,0,0,88,Gaming,18365.0,10-20 min,25,11
